job_id,job_title,salary_usd,experience_level,company_location,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,company_name,
AI00647,AI Architect,54457,MI,South Korea,Finland,50,"Azure, Mathematics, R",Master,4,Government,Algorithmic Solutions,
AI00648,Data Scientist,146370,SE,Sweden,Sweden,50,"Hadoop, Spark, Deep Learning, Mathematics, Git",Master,9,Gaming,Autonomous Tech,
AI00649,Computer Vision Engineer,150795,SE,Canada,Norway,50,"Docker, Python, Computer Vision, PyTorch, Hadoop",Bachelor,8,Retail,Smart Analytics,
AI00650,Autonomous Systems Engineer,91012,SE,South Korea,South Korea,0,"Kubernetes, Git, Scala",PhD,9,Technology,Cloud AI Solutions,
AI00651,Autonomous Systems Engineer,102675,EX,Finland,Germany,0,"Kubernetes, Scala, Python",Associate,12,Healthcare,DataVision Ltd,
AI00652,Autonomous Systems Engineer,86410,SE,Japan,France,0,"Kubernetes, Git, Scala, Deep Learning",Associate,5,Gaming,Cognitive Computing,
AI00653,AI Architect,222869,EX,Canada,Israel,100,"Hadoop, SQL, Computer Vision",Master,14,Gaming,Autonomous Tech,
AI00654,AI Consultant,106477,SE,Australia,Australia,0,"Azure, Java, NLP, Spark, Computer Vision",PhD,7,Media,Quantum Computing Inc,
AI00655,AI Software Engineer,148341,MI,Denmark,Denmark,100,"R, Java, Tableau, Data Visualization",Bachelor,4,Real Estate,AI Innovations,
AI00656,Data Scientist,195999,EX,Sweden,Sweden,0,"Linux, Git, NLP, Deep Learning",Associate,16,Retail,Future Systems,
AI00657,Data Engineer,142309,SE,Switzerland,Switzerland,100,"Scala, SQL, AWS, Tableau",PhD,8,Consulting,Smart Analytics,
AI00658,Machine Learning Engineer,153558,SE,Norway,Norway,100,"Git, SQL, Data Visualization, TensorFlow",Bachelor,9,Telecommunications,Smart Analytics,
AI00659,Data Engineer,112920,SE,Ireland,Ireland,0,"GCP, Python, Linux, TensorFlow, Deep Learning",PhD,8,Retail,AI Innovations,
AI00660,NLP Engineer,236175,EX,Denmark,Denmark,100,"Computer Vision, R, Java",Associate,15,Consulting,Cloud AI Solutions,
AI00661,Robotics Engineer,118402,SE,China,China,100,"Hadoop, Scala, Python",Master,7,Healthcare,Machine Intelligence Group,
AI00662,AI Specialist,112606,MI,United States,Canada,50,"Kubernetes, Python, NLP",Master,2,Technology,TechCorp Inc,
AI00663,Data Engineer,88916,EN,Switzerland,Germany,0,"Mathematics, Tableau, Data Visualization, Java, Hadoop",Master,1,Automotive,Smart Analytics,
AI00664,Head of AI,145141,EX,South Korea,Sweden,100,"Kubernetes, Python, Deep Learning, Java",Master,17,Consulting,Future Systems,
AI00665,Autonomous Systems Engineer,149673,EX,Israel,Israel,50,"SQL, Hadoop, Java, Azure, TensorFlow",Master,15,Technology,Algorithmic Solutions,
AI00666,Computer Vision Engineer,78123,MI,Netherlands,Netherlands,100,"GCP, Spark, Azure, R",Bachelor,4,Consulting,Algorithmic Solutions,
AI00667,AI Product Manager,38010,EN,China,China,100,"Docker, Kubernetes, Git",Bachelor,0,Energy,Cognitive Computing,
AI00668,Research Scientist,118524,SE,Austria,Canada,0,"Computer Vision, Statistics, R",Associate,5,Energy,Smart Analytics,
AI00669,ML Ops Engineer,46335,EN,China,China,100,"MLOps, Kubernetes, Azure, Git, Python",Master,1,Transportation,Future Systems,
AI00670,AI Software Engineer,52062,EN,India,India,50,"Azure, Python, NLP, TensorFlow",Bachelor,0,Retail,Advanced Robotics,
AI00671,Robotics Engineer,204346,EX,Israel,Israel,100,"Computer Vision, Azure, Java, Data Visualization",Master,17,Real Estate,Cognitive Computing,
AI00672,AI Software Engineer,82249,SE,Austria,Austria,50,"Python, Spark, TensorFlow, Hadoop",Bachelor,6,Technology,TechCorp Inc,
AI00673,NLP Engineer,184631,EX,Denmark,Denmark,100,"Linux, NLP, Kubernetes",Bachelor,12,Manufacturing,Cloud AI Solutions,
AI00674,Data Engineer,113269,EX,Japan,Ireland,100,"Tableau, Azure, GCP, Mathematics",Associate,18,Finance,DataVision Ltd,
AI00675,Machine Learning Engineer,231074,EX,United States,United States,0,"Java, Scala, MLOps, Data Visualization, Azure",Bachelor,17,Retail,Smart Analytics,
AI00676,Research Scientist,103963,MI,Netherlands,Netherlands,50,"Scala, Java, Python, NLP",PhD,3,Real Estate,Autonomous Tech,
AI00677,Research Scientist,146154,SE,Germany,Germany,100,"Tableau, Kubernetes, Spark, Git",PhD,7,Technology,AI Innovations,
AI00678,Data Analyst,60380,EN,Australia,Australia,0,"Scala, Kubernetes, Computer Vision",Associate,1,Technology,Advanced Robotics,
AI00679,AI Product Manager,65442,EN,Ireland,Netherlands,0,"R, GCP, SQL",Associate,0,Media,Quantum Computing Inc,
AI00680,AI Software Engineer,88616,SE,South Korea,South Korea,0,"Docker, Azure, Scala",PhD,8,Education,Machine Intelligence Group,
AI00681,Robotics Engineer,85469,SE,India,India,50,"Deep Learning, Mathematics, PyTorch, GCP",Bachelor,5,Finance,Predictive Systems,
AI00682,Computer Vision Engineer,70047,MI,Canada,France,0,"TensorFlow, R, Git, Java, Linux",Bachelor,2,Telecommunications,Predictive Systems,
AI00683,AI Product Manager,193865,EX,Australia,Australia,50,"Linux, Docker, Data Visualization, SQL, NLP",Master,11,Manufacturing,DeepTech Ventures,
AI00684,Data Analyst,40586,EN,Israel,China,0,"TensorFlow, SQL, Tableau",PhD,0,Telecommunications,Future Systems,
AI00685,Head of AI,86218,SE,Austria,Austria,50,"SQL, Linux, Scala, Statistics, Hadoop",Associate,5,Retail,Predictive Systems,
AI00686,NLP Engineer,154077,EX,Netherlands,Netherlands,0,"SQL, Hadoop, TensorFlow",Master,17,Automotive,Autonomous Tech,
AI00687,Head of AI,91434,SE,Austria,Austria,0,"AWS, Python, Linux, Scala, TensorFlow",Bachelor,5,Real Estate,Quantum Computing Inc,
AI00688,Machine Learning Researcher,40034,EN,South Korea,South Korea,0,"Docker, Computer Vision, NLP",PhD,1,Healthcare,Smart Analytics,
AI00689,Head of AI,63832,MI,Ireland,Ireland,0,"Hadoop, R, Java",Master,3,Gaming,Cloud AI Solutions,
AI00690,Data Analyst,89120,SE,India,India,100,"Docker, Hadoop, Python, Tableau",Master,9,Retail,DataVision Ltd,
AI00691,NLP Engineer,77360,MI,Singapore,Singapore,100,"Kubernetes, Java, NLP, Deep Learning, R",PhD,2,Finance,Future Systems,
AI00692,Principal Data Scientist,203751,EX,United Kingdom,United Kingdom,100,"Tableau, Docker, Java, Statistics, Hadoop",Associate,10,Manufacturing,Algorithmic Solutions,
AI00693,AI Consultant,221809,EX,Singapore,South Korea,50,"Git, Java, Mathematics, NLP, AWS",Bachelor,14,Media,Cloud AI Solutions,
AI00694,AI Architect,104780,SE,France,France,0,"SQL, PyTorch, Deep Learning, Tableau",PhD,8,Telecommunications,Cloud AI Solutions,
AI00695,AI Software Engineer,107828,SE,China,China,0,"Java, AWS, Python, Data Visualization, TensorFlow",Master,8,Healthcare,Quantum Computing Inc,
AI00696,Machine Learning Researcher,101302,EN,United States,Israel,50,"Data Visualization, AWS, Python, Kubernetes",Master,0,Telecommunications,Advanced Robotics,
AI00697,ML Ops Engineer,174571,EX,Canada,Japan,50,"Linux, R, NLP, Mathematics",Master,17,Real Estate,DeepTech Ventures,
AI00698,NLP Engineer,84547,MI,Australia,Australia,100,"Spark, R, NLP, Computer Vision",Bachelor,3,Consulting,DeepTech Ventures,
AI00699,AI Architect,77553,SE,South Korea,South Korea,100,"PyTorch, GCP, Kubernetes, Spark",Bachelor,5,Media,Predictive Systems,
AI00700,Autonomous Systems Engineer,67912,MI,China,Sweden,100,"Python, Kubernetes, SQL",PhD,3,Healthcare,Cloud AI Solutions,
AI00701,ML Ops Engineer,43910,EN,Finland,Canada,50,"GCP, Python, Azure, Linux, Deep Learning",Bachelor,0,Finance,Predictive Systems,
AI00702,Research Scientist,101440,MI,Switzerland,Switzerland,100,"Git, R, NLP",Bachelor,4,Government,Quantum Computing Inc,
AI00703,AI Architect,59027,MI,South Korea,South Korea,0,"Git, R, Python, Mathematics, Kubernetes",Master,3,Gaming,AI Innovations,
AI00704,Data Engineer,63073,EN,Ireland,Norway,50,"Scala, AWS, NLP, Hadoop, Data Visualization",Associate,0,Transportation,Quantum Computing Inc,
AI00705,Machine Learning Researcher,66881,EN,Sweden,Sweden,100,"Scala, GCP, Java",Associate,0,Technology,Algorithmic Solutions,
AI00706,NLP Engineer,55576,EN,France,Japan,0,"Git, PyTorch, MLOps, NLP",Bachelor,0,Retail,Quantum Computing Inc,
AI00707,AI Specialist,283696,EX,United Kingdom,South Korea,0,"Scala, Git, MLOps",PhD,18,Transportation,DeepTech Ventures,
AI00708,Head of AI,233692,EX,United Kingdom,United Kingdom,0,"SQL, PyTorch, Tableau",Associate,13,Transportation,Machine Intelligence Group,
AI00709,AI Product Manager,100620,EX,Japan,China,100,"R, Python, Mathematics, Computer Vision",Bachelor,13,Education,Machine Intelligence Group,
AI00710,Research Scientist,88800,MI,France,Switzerland,100,"Python, TensorFlow, Linux",Associate,2,Telecommunications,Machine Intelligence Group,
AI00711,Research Scientist,104307,EX,India,United Kingdom,0,"Hadoop, Git, Python, PyTorch",Master,12,Gaming,Quantum Computing Inc,
AI00712,ML Ops Engineer,61847,MI,Ireland,Norway,0,"Java, SQL, Docker, Tableau",Associate,4,Education,DataVision Ltd,
AI00713,AI Research Scientist,57025,EN,Canada,Canada,100,"Python, Git, NLP",PhD,0,Consulting,Algorithmic Solutions,
AI00714,NLP Engineer,66576,MI,Austria,Austria,50,"Data Visualization, Git, Python, NLP",Bachelor,3,Energy,Digital Transformation LLC,
AI00715,NLP Engineer,112261,SE,China,Canada,0,"Spark, Java, SQL, Azure",Master,6,Technology,Digital Transformation LLC,
AI00716,AI Specialist,201387,EX,Sweden,Sweden,0,"Git, Mathematics, Computer Vision, SQL",Bachelor,13,Consulting,Algorithmic Solutions,
AI00717,Data Analyst,112934,MI,Norway,Norway,100,"TensorFlow, GCP, NLP, Docker",Associate,3,Energy,Cognitive Computing,
AI00718,ML Ops Engineer,108067,MI,United Kingdom,United Kingdom,100,"Python, Linux, Git, PyTorch",PhD,2,Automotive,DataVision Ltd,
AI00719,Data Analyst,107490,SE,Ireland,South Korea,50,"Kubernetes, MLOps, AWS",Master,8,Retail,Cognitive Computing,
AI00720,AI Consultant,150456,EX,Finland,Finland,100,"Spark, TensorFlow, Hadoop",Bachelor,11,Automotive,Predictive Systems,
AI00721,Machine Learning Researcher,106457,EX,Israel,Japan,100,"PyTorch, Python, NLP, Spark",Bachelor,13,Finance,Algorithmic Solutions,
AI00722,Machine Learning Engineer,60806,MI,Japan,Japan,50,"Kubernetes, NLP, Azure",PhD,4,Media,Future Systems,
AI00723,Machine Learning Engineer,85293,MI,Germany,Austria,0,"Linux, Scala, Kubernetes, Deep Learning, Tableau",Associate,4,Education,Neural Networks Co,
AI00724,Robotics Engineer,230849,SE,Switzerland,Switzerland,100,"Scala, Python, Data Visualization",Bachelor,5,Media,Machine Intelligence Group,
AI00725,Head of AI,163009,SE,Sweden,Sweden,0,"NLP, PyTorch, Python, Mathematics, Docker",Bachelor,7,Transportation,TechCorp Inc,
AI00726,Computer Vision Engineer,98449,SE,Sweden,Germany,100,"Scala, AWS, Git, GCP, TensorFlow",Master,6,Consulting,Algorithmic Solutions,
AI00727,Computer Vision Engineer,84501,SE,South Korea,South Korea,0,"Scala, Java, Data Visualization, Mathematics, AWS",Bachelor,7,Technology,DeepTech Ventures,
AI00728,Data Scientist,176592,EX,South Korea,Austria,100,"Kubernetes, Hadoop, GCP",PhD,15,Energy,Cognitive Computing,
AI00729,Data Analyst,60973,EN,Australia,Finland,0,"SQL, Deep Learning, Tableau, Kubernetes, Data Visualization",Associate,1,Manufacturing,Autonomous Tech,
AI00730,AI Consultant,41326,EN,South Korea,South Korea,0,"SQL, Git, PyTorch",Associate,0,Gaming,Machine Intelligence Group,
AI00731,Computer Vision Engineer,80463,EN,France,France,100,"Statistics, Computer Vision, Tableau, Python, TensorFlow",PhD,0,Telecommunications,Future Systems,
AI00732,Data Analyst,43605,EN,China,China,0,"Azure, GCP, Python, TensorFlow, PyTorch",PhD,0,Gaming,Smart Analytics,
AI00733,AI Consultant,237830,EX,United Kingdom,Netherlands,0,"Scala, Python, Mathematics, AWS",Master,10,Retail,Autonomous Tech,
AI00734,Robotics Engineer,134808,SE,Denmark,Denmark,50,"Statistics, NLP, Python, Kubernetes",PhD,6,Automotive,Future Systems,
AI00735,AI Software Engineer,210609,EX,Sweden,Sweden,100,"Spark, Java, Python, Statistics",PhD,10,Manufacturing,Neural Networks Co,
AI00736,AI Specialist,114392,EX,China,China,100,"Scala, Python, SQL, TensorFlow",Master,18,Finance,Algorithmic Solutions,
AI00737,NLP Engineer,125444,SE,Canada,Canada,50,"SQL, Deep Learning, Python",Bachelor,7,Energy,Advanced Robotics,
AI00738,Data Scientist,94854,EN,United States,United States,0,"SQL, MLOps, Deep Learning",PhD,1,Education,Predictive Systems,
AI00739,Principal Data Scientist,47919,EN,India,India,50,"Computer Vision, MLOps, TensorFlow",PhD,1,Gaming,Future Systems,
AI00740,Robotics Engineer,95469,MI,Sweden,Sweden,50,"Scala, TensorFlow, Tableau, GCP, AWS",Master,4,Media,Autonomous Tech,
AI00741,AI Research Scientist,145886,EX,Austria,Ireland,50,"Docker, GCP, Computer Vision",PhD,11,Real Estate,Machine Intelligence Group,
AI00742,Research Scientist,168131,EX,Germany,Germany,50,"GCP, SQL, Scala",PhD,18,Government,Autonomous Tech,
AI00743,ML Ops Engineer,110003,EN,Switzerland,Switzerland,50,"Data Visualization, Tableau, TensorFlow",Bachelor,0,Healthcare,Autonomous Tech,
AI00744,Machine Learning Researcher,128378,SE,France,France,100,"Git, AWS, MLOps, Linux",Bachelor,9,Finance,TechCorp Inc,
AI00745,Robotics Engineer,88058,SE,India,India,50,"Git, AWS, Java, PyTorch",Associate,5,Automotive,Future Systems,
AI00746,Autonomous Systems Engineer,46224,EN,Japan,Norway,100,"Scala, SQL, Azure",PhD,1,Retail,Machine Intelligence Group,
AI00747,AI Consultant,94183,MI,Norway,Norway,100,"Docker, SQL, Scala, Deep Learning, Mathematics",PhD,3,Automotive,Autonomous Tech,
AI00748,AI Research Scientist,222528,EX,Germany,Switzerland,50,"Linux, Git, Data Visualization",PhD,16,Telecommunications,Neural Networks Co,
AI00749,Deep Learning Engineer,73953,MI,Japan,Japan,0,"Tableau, Python, Data Visualization, Statistics",PhD,4,Retail,DeepTech Ventures,
AI00750,Machine Learning Researcher,146692,EX,South Korea,South Korea,100,"Data Visualization, Scala, Java, GCP, Azure",Bachelor,17,Education,DeepTech Ventures,
AI00751,Data Engineer,63479,EN,Netherlands,Netherlands,0,"NLP, Deep Learning, Mathematics, Computer Vision, Hadoop",PhD,1,Manufacturing,AI Innovations,
AI00752,Head of AI,63982,MI,Austria,Austria,50,"SQL, Spark, Computer Vision, Azure, R",PhD,3,Energy,Cloud AI Solutions,
AI00753,Head of AI,64885,EN,Finland,Finland,100,"Hadoop, GCP, NLP, MLOps, Deep Learning",Bachelor,0,Automotive,Advanced Robotics,
AI00754,Head of AI,137927,EX,China,China,0,"Azure, Hadoop, Git",Associate,14,Transportation,Autonomous Tech,
AI00755,AI Product Manager,167929,SE,Switzerland,United Kingdom,50,"Linux, Data Visualization, R, MLOps",Bachelor,6,Media,DataVision Ltd,
AI00756,Machine Learning Engineer,92628,MI,France,France,50,"SQL, Azure, Tableau",PhD,2,Consulting,Digital Transformation LLC,
AI00757,Principal Data Scientist,169198,EX,Norway,Norway,50,"Docker, Git, Statistics",Master,18,Telecommunications,TechCorp Inc,
AI00758,AI Research Scientist,47386,EN,Israel,Israel,0,"AWS, MLOps, Scala, Hadoop, Python",Master,0,Government,Advanced Robotics,
AI00759,Autonomous Systems Engineer,53057,EN,Austria,Denmark,100,"PyTorch, R, TensorFlow, Python, Hadoop",PhD,0,Consulting,Smart Analytics,
AI00760,Data Engineer,166340,SE,United States,United States,100,"Azure, Python, Linux, Kubernetes, SQL",Bachelor,6,Retail,Predictive Systems,
AI00761,Principal Data Scientist,140497,SE,United States,Israel,50,"Deep Learning, PyTorch, Computer Vision, Linux, Docker",Master,7,Technology,Smart Analytics,
AI00762,Robotics Engineer,84288,EN,United Kingdom,United Kingdom,0,"Kubernetes, SQL, GCP, Azure, Python",Master,1,Telecommunications,TechCorp Inc,
AI00763,AI Architect,66276,MI,Finland,India,50,"Linux, Python, Mathematics",Bachelor,4,Gaming,Quantum Computing Inc,
AI00764,Machine Learning Researcher,73556,EN,Norway,India,50,"PyTorch, Data Visualization, MLOps, Spark, Docker",Master,1,Education,Machine Intelligence Group,
AI00765,AI Research Scientist,94446,SE,India,India,0,"Kubernetes, TensorFlow, GCP, Linux",Master,9,Manufacturing,Digital Transformation LLC,
AI00766,AI Consultant,122645,EX,Ireland,Ireland,0,"MLOps, Python, Git, Kubernetes",PhD,12,Automotive,Smart Analytics,
AI00767,Research Scientist,262925,EX,Sweden,Sweden,0,"Python, Kubernetes, Azure, TensorFlow, Java",PhD,15,Media,Neural Networks Co,
AI00768,Data Analyst,169198,EX,Finland,South Korea,50,"Linux, Python, MLOps, NLP",Bachelor,15,Education,DataVision Ltd,
AI00769,NLP Engineer,109118,SE,Germany,Germany,0,"PyTorch, SQL, Computer Vision",PhD,9,Media,Neural Networks Co,
AI00770,Deep Learning Engineer,155622,SE,Denmark,Austria,50,"Tableau, TensorFlow, Docker, Python",Master,5,Finance,Advanced Robotics,
AI00771,AI Consultant,188924,EX,Canada,Canada,0,"SQL, Hadoop, Computer Vision, R, GCP",PhD,16,Real Estate,TechCorp Inc,
AI00772,Machine Learning Researcher,86629,MI,Denmark,United States,50,"Python, SQL, Kubernetes, Computer Vision, Java",PhD,2,Telecommunications,AI Innovations,
AI00773,Machine Learning Engineer,104981,SE,Finland,Finland,0,"Git, Scala, Azure",Master,5,Government,DataVision Ltd,
AI00774,AI Specialist,87507,EX,China,China,100,"PyTorch, Hadoop, Git, Computer Vision, R",Associate,18,Energy,Future Systems,
AI00775,Computer Vision Engineer,66992,MI,Japan,Japan,50,"Kubernetes, Deep Learning, Tableau, Spark, Java",Master,2,Gaming,Digital Transformation LLC,
AI00776,Data Scientist,96225,MI,United States,United States,50,"Python, R, Mathematics, Computer Vision",Master,4,Technology,DataVision Ltd,
AI00777,Data Analyst,55320,EN,Germany,United Kingdom,50,"Linux, GCP, Git, PyTorch, Docker",Master,0,Automotive,Digital Transformation LLC,
AI00778,Deep Learning Engineer,152846,EX,South Korea,South Korea,50,"PyTorch, Statistics, Tableau",Master,15,Automotive,Algorithmic Solutions,
AI00779,Computer Vision Engineer,60829,EN,France,France,0,"Python, Mathematics, NLP, Kubernetes, Hadoop",Master,1,Gaming,Cloud AI Solutions,
AI00780,Machine Learning Engineer,48427,EN,South Korea,South Korea,50,"Python, TensorFlow, Statistics, Git, Java",Master,0,Transportation,Machine Intelligence Group,
AI00781,Principal Data Scientist,145966,EX,Germany,Germany,0,"Tableau, Azure, NLP, MLOps",Bachelor,18,Gaming,Machine Intelligence Group,
AI00782,Head of AI,175737,SE,Sweden,Sweden,100,"Kubernetes, TensorFlow, Statistics",Associate,8,Telecommunications,Algorithmic Solutions,
AI00783,Data Engineer,268001,EX,United States,United States,0,"R, Linux, Python, Computer Vision",Master,11,Real Estate,Quantum Computing Inc,
AI00784,AI Software Engineer,129418,MI,Switzerland,Switzerland,50,"Tableau, Git, Hadoop",Bachelor,4,Healthcare,Cloud AI Solutions,
AI00785,AI Specialist,129638,SE,Australia,Australia,0,"Deep Learning, Statistics, Spark, Kubernetes, Scala",Master,9,Healthcare,Autonomous Tech,
AI00786,Data Engineer,103620,SE,Germany,Germany,100,"Python, TensorFlow, PyTorch, Hadoop",Bachelor,8,Automotive,Future Systems,
AI00787,Data Scientist,84718,MI,Germany,Germany,50,"Python, R, MLOps",Bachelor,2,Telecommunications,DataVision Ltd,
AI00788,Autonomous Systems Engineer,56723,MI,South Korea,South Korea,50,"Python, AWS, Azure, Statistics",Associate,3,Consulting,Cognitive Computing,
